Id,Probability
216,1.8335509e-06
217,0.06504532
218,0.021092582
219,0.0036557524
220,0.0016641446
221,0.00015355684
222,0.00094221736
223,0.00043115616
224,0.066801205
225,0.00016929337
226,6.8364354e-14
227,0.021413628
228,0.0013309682
229,7.7198645e-05
230,3.0342055e-05
231,1.4085838e-07
232,0.027713314
233,0.00930915
234,0.009745736
235,7.947685e-05
236,0.025204392
237,0.40863127
238,5.7327426e-05
239,0.025718963
240,0.009792366
241,1.0424625e-08
242,1.026506e-05
243,6.9487385e-12
244,0.004046838
245,2.3829107e-06
246,2.3802577e-06
247,0.0031489013
248,2.5477968e-05
249,0.025151435
250,6.4570913e-19
251,0.0001775461
252,0.008213806
253,0.00029951555
254,0.002481082
255,0.040763654
256,0.6421923
257,0.00015927934
258,0.022317732
259,7.97989e-20
260,0.016075065
261,0.00097203354
262,0.00043891915
263,2.0225136e-05
264,0.00036759514
265,3.6112147e-07
266,0.010397073
267,0.008251618
268,0.0037164597
269,0.00042465358
270,0.011702177
271,1.8997692e-09
272,0.008585068
273,2.0068505e-07
274,0.9552462
275,1.7175822e-09
276,0.007341951
277,0.08967692
278,0.0044751093
279,0.06123891
280,0.003928128
281,0.0368137
282,0.00020883989
283,0.0001339092
284,0.0017997067
285,1.1961125e-06
286,0.0030154123
287,0.0015712903
288,1.5653924e-09
289,0.00019655938
290,0.0007398539
291,7.7994855e-08
292,0.016993808
293,0.0105944695
294,3.5675269e-13
295,0.0
296,1.3894674e-11
297,4.1131945e-11
298,0.026925068
299,3.1923944e-05
300,0.024658622
301,3.690722e-08
302,0.07363246
303,2.6911265e-11
304,4.8503457e-19
305,0.02402387
306,0.0068485043
307,0.06372512
308,0.16854535
309,5.8705965e-12
310,0.00010341711
311,0.00091116194
312,0.017508786
313,2.4677798e-05
314,0.113591015
315,0.00066371856
316,2.569839e-05
317,0.028591255
318,0.11003656
319,2.3790112e-07
320,1.5899224e-09
321,0.13397668
322,0.0010919258
323,1.6692525e-06
324,9.053082e-06
325,0.028271561
326,7.81342e-07
327,0.013659366
328,0.06467515
329,1.4155016e-06
330,1.1492025e-12
331,0.0013391032
332,2.801479e-15
333,0.0023189213
334,0.0011732755
335,0.080627054
336,0.0051385825
337,4.2054023e-13
338,0.0078787785
339,0.0015237326
340,0.00053958636
341,3.395671e-12
342,1.8979634e-07
343,0.0025677043
344,0.10901588
345,0.00034231448
346,1.0949369e-18
347,0.00025308298
348,0.0046141758
349,0.00023921611
350,0.97919077
351,5.467521e-16
352,2.1677452e-11
353,6.2518566e-06
354,0.0029052095
355,0.00028102592
356,6.485595e-14
357,0.009362805
358,0.009539037
359,0.025950348
360,0.00027117558
361,2.7940455e-06
362,0.3607792
363,0.0074005625
364,0.00072670256
365,3.9779375e-16
366,0.010341423
367,0.21123463
368,0.019306574
369,0.006330263
370,0.020279696
371,0.04671311
372,1.8417962e-10
373,1.093004e-06
374,0.09982384
375,2.208948e-08
376,5.0181713e-19
377,0.0042608078
378,2.6103583e-12
379,0.007960063
380,2.0373708e-08
381,0.00028957028
382,0.06529774
383,1.5235203e-05
384,0.0008751315
385,4.6044028e-05
386,5.947365e-10
387,0.0930764
388,0.00036524935
389,1.6293454e-06
390,0.0014374207
391,0.0042159744
392,0.00022701609
393,2.7723223e-12
394,3.1971445e-07
395,0.34472033
396,3.151968e-06
397,0.09471715
398,0.0016878679
399,2.2135884e-05
400,3.5445573e-06
401,0.03702316
402,0.01742734
403,0.0018881606
404,0.00036077455
405,6.468643e-06
406,5.165125e-12
407,0.010375571
408,0.0023935908
409,0.011664362
410,0.0033880973
411,0.044575427
412,1.6625878e-11
413,0.065913364
414,0.00011099567
415,0.06140119
416,0.0014566206
417,0.023258222
418,0.075110875
419,3.3772193e-11
420,0.02805579
421,0.00032602617
422,0.0037678506
423,1.0
424,0.0006845105
425,4.3227664e-07
426,0.055475652
427,5.2915857e-06
428,0.0018286975
429,2.3161708e-13
430,0.77258444
431,0.0016933873
432,0.0064599332
433,0.015378223
434,0.00017476617
435,1.8685536e-10
436,0.026487451
437,0.0049564303
438,0.021305654
439,0.0009975039
440,7.4599706e-16
441,0.0005390776
442,6.086492e-08
443,0.0038083347
444,1.20987515e-05
445,0.019592615
446,0.026181618
447,0.0049572773
448,0.0026008417
449,0.00754043
450,0.0053204987
451,0.011971128
452,0.0058943173
453,0.00641437
454,1.364803e-08
455,0.0086297775
456,0.0
457,1.651105e-13
458,6.2966783e-09
459,0.00028297247
460,0.1520465
461,1.2967285e-05
462,1.8855146e-06
463,0.047415208
464,0.0018787625
465,0.008238482
466,0.26098725
467,2.0787827e-05
468,3.2342623e-06
469,0.0133010885
470,0.00086970837
471,0.013154155
472,0.5452949
473,0.0010374518
474,0.008954135
475,0.5065492
476,0.05058397
477,2.0105229e-07
478,0.029197128
479,1.3431629e-06
480,1.1544814e-05
481,0.29020345
482,2.2652319e-05
483,7.808385e-05
484,5.4475406e-14
485,0.00087191013
486,0.24323831
487,0.0017280887
488,0.7374125
489,3.6164576e-09
490,0.00030959086
491,7.463871e-12
492,0.015760763
493,0.014561934
494,5.476446e-08
495,1.5517595e-07
496,5.6536504e-07
497,8.913179e-14
498,0.0005502942
499,0.010464182
500,2.575342e-05
501,0.008671127
502,0.008893726
503,0.012920521
504,2.9327464e-07
505,0.0008395103
506,7.4607476e-10
507,0.00024509474
508,8.2047933e-07
509,2.35661e-05
510,0.005380394
511,0.00021350002
512,7.0447345e-06
513,0.00030375665
514,0.034725774
515,1.1582132e-09
516,0.00026963954
517,0.004466811
518,1.4348349e-07
519,4.0675877e-05
520,0.01972216
521,0.0059300237
522,0.14700112
523,0.00016415666
524,1.3189247e-16
525,0.17171709
526,0.008963431
527,2.3761395e-05
528,0.004106983
529,2.6206806e-05
530,0.007365641
531,2.6678957e-09
532,0.013662283
533,3.306008e-08
534,0.00025309506
535,0.03035931
536,0.016205925
537,0.0065021506
538,2.4874946e-11
539,0.004807279
540,3.921113e-06
541,0.6388091
542,0.005137561
543,0.0141466595
544,0.0016112538
545,8.312285e-08
