Id,Probability
211,0.1316702
212,0.12626489
213,0.12831758
214,0.1295354
215,0.12579568
216,0.12546296
217,0.12546296
218,0.12853833
219,0.14240558
220,0.12546296
221,0.12546296
222,0.12546296
223,0.12546296
224,0.12546296
225,0.12576875
226,0.13104911
227,0.13489936
228,0.12546296
229,0.12556961
230,0.12546296
231,0.1291931
232,0.12546296
233,0.12546296
234,0.12546296
235,0.1257637
236,0.12546296
237,0.12546296
238,0.12579621
239,0.12580384
240,0.12546296
241,0.12602589
242,0.12546296
243,0.12842233
244,0.12696399
245,0.12546296
246,0.12546296
247,0.1269852
248,0.12557767
249,0.12546296
250,0.13282536
251,0.12663932
252,0.12546296
253,0.1256797
254,0.12546296
255,0.12546296
256,0.13732202
257,0.12546296
258,0.13142575
259,0.1320445
260,0.12546296
261,0.13618149
262,0.12546296
263,0.12546296
264,0.12546296
265,0.1255264
266,0.12546296
267,0.12900896
268,0.12546296
269,0.1255415
270,0.12546296
271,0.12562715
272,0.13103825
273,0.12546296
274,0.13105598
275,0.13362958
276,0.12546296
277,0.12546296
278,0.12554355
279,0.13278498
280,0.12546296
281,0.14459915
282,0.12546296
283,0.12754717
284,0.12546296
285,0.12546296
286,0.12837659
287,0.12929393
288,0.13033567
289,0.12546296
290,0.1274748
291,0.1255364
292,0.12546296
293,0.12546296
294,0.1365368
295,0.14810362
296,0.12546296
297,0.12546296
298,0.13561413
299,0.12546296
300,0.12645823
301,0.12546296
302,0.12774453
303,0.131275
304,0.13181011
305,0.12546296
306,0.13468528
307,0.12546296
308,0.13011914
309,0.12908533
310,0.12546296
311,0.12546296
312,0.13103594
313,0.12546296
314,0.13587691
315,0.12546296
316,0.12546296
317,0.12546296
318,0.12546296
319,0.12546296
320,0.12556961
321,0.12546296
322,0.12824261
323,0.12546296
324,0.12546296
325,0.12546296
326,0.12556662
327,0.13345838
328,0.13183837
329,0.12546296
330,0.12810516
331,0.13059102
332,0.13966322
333,0.12831658
334,0.12546296
335,0.14794815
336,0.12546296
337,0.13135077
338,0.14277029
339,0.12751448
340,0.12546296
341,0.12847953
342,0.12546296
343,0.13048723
344,0.12580514
345,0.12546296
346,0.13068084
347,0.12546296
348,0.12546296
349,0.12546296
350,0.13698006
351,0.13009799
352,0.13073851
353,0.12546296
354,0.12546296
355,0.13116577
356,0.13352543
357,0.12546296
358,0.1262497
359,0.12546296
360,0.13128063
361,0.12546296
362,0.12546296
363,0.13074405
364,0.12798762
365,0.1415163
366,0.12546296
367,0.12546296
368,0.12546296
369,0.12546296
370,0.12623352
371,0.12968142
372,0.1255264
373,0.12546296
374,0.12546296
375,0.12569188
376,0.12815887
377,0.13243704
378,0.1300356
379,0.12546296
380,0.1450943
381,0.12546296
382,0.12546296
383,0.13323922
384,0.12556961
385,0.12953731
386,0.12556961
387,0.12546296
388,0.12546296
389,0.12546296
390,0.12546296
391,0.12546296
392,0.12546296
393,0.12546296
394,0.12627937
395,0.13158527
396,0.1256797
397,0.1269105
398,0.12557492
399,0.12546296
400,0.12546296
401,0.12546296
402,0.12546296
403,0.13575333
404,0.13920155
405,0.12546296
406,0.12575579
407,0.12556961
408,0.13089563
409,0.12546296
410,0.1255415
411,0.12546296
412,0.13380012
413,0.12546296
414,0.12546296
415,0.12546296
416,0.12546296
417,0.13149679
418,0.1294421
419,0.13327311
420,0.12546296
421,0.12546296
422,0.12546296
423,0.16274893
424,0.12626489
425,0.1351624
426,0.1269105
427,0.12618269
428,0.1353529
429,0.15370627
430,0.16053294
431,0.13095488
432,0.12546296
433,0.12852685
434,0.12879907
435,0.1322342
436,0.12813187
437,0.12578905
438,0.12546296
439,0.125543
440,0.12546296
441,0.12618269
442,0.12557767
443,0.12633713
444,0.13755085
445,0.1353911
446,0.12580274
447,0.12546296
448,0.12557761
449,0.12546296
450,0.13147679
451,0.12546296
452,0.12546296
453,0.12546296
454,0.16190027
455,0.12546296
456,0.1354165
457,0.14176463
458,0.13086435
459,0.13696158
460,0.12931742
461,0.12619542
462,0.15552197
463,0.12621449
464,0.12973878
465,0.12546296
466,0.12546296
467,0.12712169
468,0.12546296
469,0.13213563
470,0.12546296
471,0.12874188
472,0.15451111
473,0.12844068
474,0.12626743
475,0.1523985
476,0.13392974
477,0.14069289
478,0.12546296
479,0.14151824
480,0.12546296
481,0.13348062
482,0.139245
483,0.12565942
484,0.12706137
485,0.12546296
486,0.14028832
487,0.12546296
488,0.13303709
489,0.12790665
490,0.12936121
491,0.12886992
492,0.12584667
493,0.12546296
494,0.12900159
495,0.1311258
496,0.12633748
497,0.13659713
498,0.12576875
499,0.12546296
500,0.1298244
501,0.12546296
502,0.12546296
503,0.12546296
504,0.13587104
505,0.12546296
506,0.12546296
507,0.12546296
508,0.13217993
509,0.12546296
510,0.12546296
511,0.12546296
512,0.12546296
513,0.12546296
514,0.12557761
515,0.12557875
516,0.12546296
517,0.12546296
518,0.12914184
519,0.12546296
520,0.1285523
521,0.12546296
522,0.1269105
523,0.12546296
524,0.1279687
525,0.12546296
526,0.12546296
527,0.12580274
528,0.12546296
529,0.12546296
530,0.12546296
531,0.12563008
532,0.12546296
533,0.13027084
534,0.12768842
535,0.12546296
536,0.12546296
537,0.12546296
538,0.13258934
539,0.13529798
540,0.12546296
541,0.1321986
542,0.1262497
543,0.1255415
544,0.12546296
545,0.1261433
