Id,Probability
379,0.05494763
380,0.688354146
381,0.054865855
382,0.105261745
383,0.190629862
384,0.062424705
385,0.149320868
386,0.072336078
387,0.106296755
388,0.067147104
389,0.053854896
390,0.08132166
391,0.058261388
392,0.056642294
393,0.070881662
394,0.077664405
395,0.231109076
396,0.058392595
397,0.136672828
398,0.068040839
399,0.066302073
400,0.058663497
401,0.066327511
402,0.101105677
403,0.427057117
404,0.459669324
405,0.054712536
406,0.07369903
407,0.06064435
408,0.158360445
409,0.101572961
410,0.101051974
411,0.108582462
412,0.293406742
413,0.101907349
414,0.089794601
415,0.123431979
416,0.089383553
417,0.255671181
418,0.224756963
419,0.086782416
420,0.093318028
421,0.114500804
422,0.088039939
423,0.962024951
424,0.054685592
425,0.124487779
426,0.109269187
427,0.121354417
428,0.428894648
429,0.385113856
430,0.836631212
431,0.185274472
432,0.107826592
433,0.129780859
434,0.164907315
435,0.378625378
436,0.105137377
437,0.073608743
438,0.137230348
439,0.133964839
440,0.065305064
441,0.082031917
442,0.054421551
443,0.111524021
444,0.155953131
445,0.317050448
446,0.060956922
447,0.085029401
448,0.086835444
449,0.056722322
450,0.371284716
451,0.11093118
452,0.084601408
453,0.074329384
454,0.810579958
455,0.094412044
456,0.24140883
457,0.514599305
458,0.105566404
459,0.38553359
460,0.146142163
461,0.120346605
462,0.576399181
463,0.12816034
464,0.18934948
465,0.055626742
466,0.125834352
467,0.102737003
468,0.071780281
469,0.302520211
470,0.059801192
471,0.108739433
472,0.6524143
473,0.109625724
474,0.068058053
475,0.669494366
476,0.505933457
477,0.458128746
478,0.063114414
479,0.565358209
480,0.054339977
481,0.629529775
482,0.485943843
483,0.068243041
484,0.060639436
485,0.106994206
486,0.681127026
487,0.057740702
488,0.330817372
489,0.083843653
490,0.097601104
491,0.108675119
492,0.127421384
493,0.083968656
494,0.057705325
495,0.114737065
496,0.114946694
497,0.22957889
498,0.078049909
499,0.090817253
500,0.097934136
501,0.074387836
502,0.05824204
503,0.08996383
504,0.317146501
505,0.095556392
506,0.05676795
507,0.090214296
508,0.274128263
509,0.070593806
510,0.072210672
511,0.055810663
512,0.05476771
513,0.096475157
514,0.062187454
515,0.092609274
516,0.084764009
517,0.059735637
518,0.105119221
519,0.06277816
520,0.136034421
521,0.059185818
522,0.089400349
523,0.056130398
524,0.137783678
525,0.113397447
526,0.060807712
527,0.060398493
528,0.110571982
529,0.057604778
530,0.117143719
531,0.0953318
532,0.088889412
533,0.21912807
534,0.094809946
535,0.112801689
536,0.077022082
537,0.068805923
538,0.148974226
539,0.199239787
540,0.055631903
541,0.394053262
542,0.104925355
543,0.093993805
544,0.066128231
545,0.063245662
